0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.959800720214843750e-03
0.000000000000000000e+00,0.000000000000000000e+00,-7.654190063476562500e-03
-1.907348632812500000e-06,-1.907348632812500000e-06,-1.625347137451171875e-02
-6.675720214843750000e-06,-5.722045898437500000e-06,-2.666187286376953125e-02
-9.536743164062500000e-06,-8.583068847656250000e-06,-3.790187835693359375e-02
5.722045898437500000e-06,5.722045898437500000e-06,-4.921531677246093750e-02
7.247924804687500000e-05,6.389617919921875000e-05,-6.004142761230468750e-02
2.374649047851562500e-04,2.126693725585937500e-04,-6.997871398925781250e-02
5.750656127929687500e-04,5.130767822265625000e-04,-7.874011993408203125e-02
1.171112060546875000e-03,1.049041748046875000e-03,-8.612442016601562500e-02
2.137184143066406250e-03,1.914978027343750000e-03,-9.198570251464843750e-02
3.591537475585937500e-03,3.227233886718750000e-03,-9.622383117675781250e-02
5.674362182617187500e-03,5.106925964355468750e-03,-9.877300262451171875e-02
8.525848388671875000e-03,7.690429687500000000e-03,-9.960460662841796875e-02
1.229572296142578125e-02,1.111698150634765625e-02,-9.872055053710937500e-02
1.713275909423828125e-02,1.552867889404296875e-02,-9.614849090576171875e-02
2.318000793457031250e-02,2.106857299804687500e-02,-9.194850921630859375e-02
3.057765960693359375e-02,2.786827087402343750e-02,-8.619308471679687500e-02
3.944873809814453125e-02,3.606414794921875000e-02,-7.897186279296875000e-02
4.991531372070312500e-02,4.577159881591796875e-02,-7.038593292236328125e-02
6.207275390625000000e-02,5.710983276367187500e-02,-6.054496765136718750e-02
7.601547241210937500e-02,7.017135620117187500e-02,-4.955196380615234375e-02
9.181880950927734375e-02,8.506298065185546875e-02,-3.748989105224609375e-02
1.095523834228515625e-01,1.018600463867187500e-01,-2.443504333496093750e-02
1.292648315429687500e-01,1.206417083740234375e-01,-1.046466827392578125e-02
1.509990692138671875e-01,1.414709091186523438e-01,4.370689392089843750e-03
1.747846603393554688e-01,1.644048690795898438e-01,2.003002166748046875e-02
2.006387710571289062e-01,1.894855499267578125e-01,3.647708892822265625e-02
2.285633087158203125e-01,2.167444229125976562e-01,5.368423461914062500e-02
2.585630416870117188e-01,2.462110519409179688e-01,7.166576385498046875e-02
2.906389236450195312e-01,2.779130935668945312e-01,9.046459197998046875e-02
3.247785568237304688e-01,3.118658065795898438e-01,1.101331710815429688e-01
3.609571456909179688e-01,3.480682373046875000e-01,1.307220458984375000e-01
3.991336822509765625e-01,3.864955902099609375e-01,1.522665023803710938e-01
4.392490386962890625e-01,4.271068572998046875e-01,1.747903823852539062e-01
4.812383651733398438e-01,4.698438644409179688e-01,1.983089447021484375e-01
5.250263214111328125e-01,5.146408081054687500e-01,2.228364944458007812e-01
5.705385208129882812e-01,5.614175796508789062e-01,2.483873367309570312e-01
6.176939010620117188e-01,6.100988388061523438e-01,2.749786376953125000e-01
6.664199829101562500e-01,6.606016159057617188e-01,3.026361465454101562e-01
7.166404724121093750e-01,7.128467559814453125e-01,3.313894271850585938e-01
7.682857513427734375e-01,7.667522430419921875e-01,3.612699508666992188e-01
8.212871551513671875e-01,8.222446441650390625e-01,3.923225402832031250e-01
8.755807876586914062e-01,8.792467117309570312e-01,4.245901107788085938e-01
9.311017990112304688e-01,9.376869201660156250e-01,4.581184387207031250e-01
9.877891540527343750e-01,9.974956512451171875e-01,4.929599761962890625e-01
1.045586585998535156e+00,1.058609008789062500e+00,5.291814804077148438e-01
1.104435920715332031e+00,1.120964050292968750e+00,5.668535232543945312e-01
1.164280891418457031e+00,1.184497833251953125e+00,6.060428619384765625e-01
1.225061416625976562e+00,1.249153137207031250e+00,6.468219757080078125e-01
1.286723136901855469e+00,1.314866065979003906e+00,6.892662048339843750e-01
1.349200248718261719e+00,1.381575584411621094e+00,7.334203720092773438e-01
1.412427902221679688e+00,1.449207305908203125e+00,7.792940139770507812e-01
1.476334571838378906e+00,1.517696380615234375e+00,8.268861770629882812e-01
1.540856361389160156e+00,1.586967468261718750e+00,8.761806488037109375e-01
1.605927467346191406e+00,1.656955718994140625e+00,9.271669387817382812e-01
1.671488761901855469e+00,1.727596282958984375e+00,9.798488616943359375e-01
1.737482070922851562e+00,1.798827171325683594e+00,1.034228324890136719e+00
1.803854942321777344e+00,1.870586395263671875e+00,1.090300559997558594e+00
1.870555877685546875e+00,1.942813873291015625e+00,1.148061752319335938e+00
1.937532424926757812e+00,2.015447616577148438e+00,1.207472801208496094e+00
2.004739284515380859e+00,2.088425159454345703e+00,1.268475532531738281e+00
2.072129249572753906e+00,2.161687374114990234e+00,1.330991744995117188e+00
2.139662742614746094e+00,2.235173225402832031e+00,1.394941329956054688e+00
2.207300186157226562e+00,2.308831214904785156e+00,1.460268020629882812e+00
2.275006771087646484e+00,2.382604598999023438e+00,1.526925086975097656e+00
2.342748165130615234e+00,2.456444740295410156e+00,1.594850540161132812e+00
2.410492897033691406e+00,2.530299663543701172e+00,1.663977622985839844e+00
2.478209972381591797e+00,2.604124069213867188e+00,1.734233856201171875e+00
2.545871257781982422e+00,2.677869319915771484e+00,1.805563926696777344e+00
2.613448619842529297e+00,2.751495838165283203e+00,1.877892971038818359e+00
2.680915832519531250e+00,2.824958324432373047e+00,1.951160907745361328e+00
2.748247146606445312e+00,2.898220539093017578e+00,2.025307655334472656e+00
2.815419197082519531e+00,2.971243858337402344e+00,2.100265502929687500e+00
2.882408142089843750e+00,3.043993473052978516e+00,2.175976753234863281e+00
2.949191570281982422e+00,3.116436958312988281e+00,2.252385139465332031e+00
3.015748023986816406e+00,3.188540935516357422e+00,2.329451560974121094e+00
3.082055091857910156e+00,3.260276317596435547e+00,2.407131671905517578e+00
