0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.327719077467918396e-02,-8.574334532022476196e-02,-2.424323856830596924e-01
1.715730875730514526e-01,-1.613875925540924072e-01,-5.864468216896057129e-01
3.797038197517395020e-01,-2.069143354892730713e-01,-1.011815786361694336e+00
6.625754237174987793e-01,-2.142318189144134521e-01,-1.477651000022888184e+00
9.787494540214538574e-01,-1.925348043441772461e-01,-1.948530673980712891e+00
1.279389619827270508e+00,-1.603872925043106079e-01,-2.414397478103637695e+00
1.532732605934143066e+00,-1.289298534393310547e-01,-2.884291648864746094e+00
1.731781840324401855e+00,-9.523243457078933716e-02,-3.364117383956909180e+00
1.888694882392883301e+00,-5.270583555102348328e-02,-3.845221757888793945e+00
2.023234844207763672e+00,-4.234247840940952301e-03,-4.306988716125488281e+00
2.148433685302734375e+00,3.706570342183113098e-02,-4.741302967071533203e+00
2.264580249786376953e+00,6.284366548061370850e-02,-5.160467147827148438e+00
2.367558479309082031e+00,7.282622158527374268e-02,-5.573055267333984375e+00
2.454848527908325195e+00,6.984197348356246948e-02,-5.981743812561035156e+00
2.526896953582763672e+00,5.740150436758995056e-02,-6.386667251586914062e+00
2.586667537689208984e+00,3.914220258593559265e-02,-6.786849975585937500e+00
2.637867689132690430e+00,1.881449669599533081e-02,-7.179298877716064453e+00
2.682421445846557617e+00,2.644869964569807053e-04,-7.554217338562011719e+00
2.719744682312011719e+00,-1.373948343098163605e-02,-7.895225048065185547e+00
2.748629093170166016e+00,-2.412649057805538177e-02,-8.196352958679199219e+00
2.769796371459960938e+00,-3.490411862730979919e-02,-8.464924812316894531e+00
2.786547422409057617e+00,-4.793588444590568542e-02,-8.709280014038085938e+00
2.802246332168579102e+00,-6.120606884360313416e-02,-8.931838035583496094e+00
2.818552255630493164e+00,-7.184435427188873291e-02,-9.129340171813964844e+00
2.835613727569580078e+00,-7.905345410108566284e-02,-9.294414520263671875e+00
2.852831840515136719e+00,-8.494175225496292114e-02,-9.418549537658691406e+00
2.869237661361694336e+00,-9.322493523359298706e-02,-9.497399330139160156e+00
2.883528232574462891e+00,-1.065223887562751770e-01,-9.532354354858398438e+00
2.894211053848266602e+00,-1.250403225421905518e-01,-9.525527000427246094e+00
2.899950504302978516e+00,-1.471545994281768799e-01,-9.477803230285644531e+00
2.899785518646240234e+00,-1.706322133541107178e-01,-9.388829231262207031e+00
2.893024921417236328e+00,-1.935871988534927368e-01,-9.257113456726074219e+00
2.878868341445922852e+00,-2.147530019283294678e-01,-9.080526351928710938e+00
2.856142520904541016e+00,-2.333611398935317993e-01,-8.858748435974121094e+00
2.823391437530517578e+00,-2.491278350353240967e-01,-8.593590736389160156e+00
2.779376506805419922e+00,-2.622535526752471924e-01,-8.288576126098632812e+00
2.723809242248535156e+00,-2.732416987419128418e-01,-7.949816226959228516e+00
2.657852172851562500e+00,-2.827440500259399414e-01,-7.586485385894775391e+00
2.583779573440551758e+00,-2.913534939289093018e-01,-7.209781646728515625e+00
2.503999948501586914e+00,-2.993559837341308594e-01,-6.829151153564453125e+00
6.948516517877578735e-02,8.927201479673385620e-02,1.390433609485626221e-01
2.199553847312927246e-01,1.591615229845046997e-01,2.382902055978775024e-01
4.397743046283721924e-01,1.997049003839492798e-01,3.123965561389923096e-01
7.056871056556701660e-01,2.031314074993133545e-01,3.761809766292572021e-01
9.853099584579467773e-01,1.712036430835723877e-01,4.398963153362274170e-01
1.243665695190429688e+00,1.167205721139907837e-01,5.042529106140136719e-01
1.452810406684875488e+00,5.962917581200599670e-02,5.611152648925781250e-01
1.602436542510986328e+00,2.073611319065093994e-02,5.962570309638977051e-01
1.694541096687316895e+00,1.947377435863018036e-02,5.989052653312683105e-01
1.736346840858459473e+00,7.324665784835815430e-02,5.676903724670410156e-01
1.744177222251892090e+00,1.778768897056579590e-01,5.148779153823852539e-01
1.728435516357421875e+00,3.079140782356262207e-01,4.570102095603942871e-01
1.693491101264953613e+00,4.353711605072021484e-01,3.986571729183197021e-01
1.644697308540344238e+00,5.430635213851928711e-01,3.393323421478271484e-01
1.589788794517517090e+00,6.230816245079040527e-01,2.781701385974884033e-01
1.535635352134704590e+00,6.729310750961303711e-01,2.154621779918670654e-01
1.486000895500183105e+00,6.933368444442749023e-01,1.578658819198608398e-01
