0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.536743164062500000e-06,-8.583068847656250000e-06,-3.790473937988281250e-02
1.178741455078125000e-03,1.056671142578125000e-03,-8.614826202392578125e-02
1.235008239746093750e-02,1.116561889648437500e-02,-9.874629974365234375e-02
5.000782012939453125e-02,4.585266113281250000e-02,-7.046604156494140625e-02
1.293106079101562500e-01,1.207065582275390625e-01,-1.030540466308593750e-02
2.584075927734375000e-01,2.461299896240234375e-01,7.217597961425781250e-02
4.390153884887695312e-01,4.269914627075195312e-01,1.760644912719726562e-01
6.666688919067382812e-01,6.609535217285156250e-01,3.047294616699218750e-01
9.331769943237304688e-01,9.399108886718750000e-01,4.607305526733398438e-01
1.230517387390136719e+00,1.255018234252929688e+00,6.495313644409179688e-01
1.550826072692871094e+00,1.597886085510253906e+00,8.788766860961914062e-01
1.885771751403808594e+00,1.959794998168945312e+00,1.151493072509765625e+00
2.227927684783935547e+00,2.332277297973632812e+00,1.464918136596679688e+00
2.571512699127197266e+00,2.707609176635742188e+00,1.812321662902832031e+00
2.912234306335449219e+00,3.079336643218994141e+00,2.185488700866699219e+00
3.246872901916503906e+00,3.442496299743652344e+00,2.577597141265869141e+00
3.573071956634521484e+00,3.793601989746093750e+00,2.982458591461181641e+00
3.889271736145019531e+00,4.130517482757568359e+00,3.393619537353515625e+00
4.194526672363281250e+00,4.452132225036621094e+00,3.804927825927734375e+00
4.488389968872070312e+00,4.758159637451171875e+00,4.210643768310546875e+00
4.770761966705322266e+00,5.048892974853515625e+00,4.605753898620605469e+00
5.041767120361328125e+00,5.324975013732910156e+00,4.986064434051513672e+00
5.301647186279296875e+00,5.587197303771972656e+00,5.348233222961425781e+00
5.550723075866699219e+00,5.836400032043457031e+00,5.690195083618164062e+00
5.789336681365966797e+00,6.073394775390625000e+00,6.010487079620361328e+00
6.003335952758789062e+00,6.292465209960937500e+00,6.310526847839355469e+00
6.183608055114746094e+00,6.550911426544189453e+00,6.584488391876220703e+00
6.340135574340820312e+00,6.894692420959472656e+00,6.788873672485351562e+00
6.505828857421875000e+00,7.315441608428955078e+00,6.875909805297851562e+00
6.700981616973876953e+00,7.792223930358886719e+00,6.828345298767089844e+00
6.921757698059082031e+00,8.337262153625488281e+00,6.655770301818847656e+00
7.163321495056152344e+00,8.966179847717285156e+00,6.365984439849853516e+00
7.432633399963378906e+00,9.684463500976562500e+00,5.963604927062988281e+00
7.737885475158691406e+00,1.049218559265136719e+01,5.458516120910644531e+00
8.081172943115234375e+00,1.138794612884521484e+01,4.866534233093261719e+00
8.451613426208496094e+00,1.236601829528808594e+01,4.202108860015869141e+00
8.824220657348632812e+00,1.340805435180664062e+01,3.465407848358154297e+00
9.175795555114746094e+00,1.452071952819824219e+01,2.658232212066650391e+00
9.475914001464843750e+00,1.569417381286621094e+01,1.789001464843750000e+00
9.685982704162597656e+00,1.688820457458496094e+01,8.397684097290039062e-01
9.814363479614257812e+00,1.806039237976074219e+01,-2.412796020507812500e-01
9.905537605285644531e+00,1.920101547241210938e+01,-1.493361473083496094e+00
-1.430511474609375000e-05,-1.907348632812500000e-05,-2.231597900390625000e-04
1.605987548828125000e-03,2.199172973632812500e-03,4.914283752441406250e-03
1.938819885253906250e-02,2.630329132080078125e-02,3.417491912841796875e-02
7.369995117187500000e-02,9.918785095214843750e-02,8.212471008300781250e-02
1.789674758911132812e-01,2.384347915649414062e-01,1.409311294555664062e-01
3.388938903808593750e-01,4.463024139404296875e-01,2.083063125610351562e-01
5.500421524047851562e-01,7.150774002075195312e-01,2.932319641113281250e-01
8.019351959228515625e-01,1.028143882751464844e+00,4.032964706420898438e-01
1.083606719970703125e+00,1.369283676147460938e+00,5.451526641845703125e-01
1.386559486389160156e+00,1.727221488952636719e+00,7.277936935424804688e-01
1.703251838684082031e+00,2.093942165374755859e+00,9.535970687866210938e-01
2.027557849884033203e+00,2.463290214538574219e+00,1.221400260925292969e+00
2.355093955993652344e+00,2.829677104949951172e+00,1.532914161682128906e+00
2.682493209838867188e+00,3.187807559967041016e+00,1.887669086456298828e+00
3.007006645202636719e+00,3.534084796905517578e+00,2.274618148803710938e+00
3.326464176177978516e+00,3.866786956787109375e+00,2.680379390716552734e+00
3.639239788055419922e+00,4.185361385345458984e+00,3.093833446502685547e+00
3.944121360778808594e+00,4.489675998687744141e+00,3.506716728210449219e+00
4.240254402160644531e+00,4.779849052429199219e+00,3.913105964660644531e+00
4.527078628540039062e+00,5.056290149688720703e+00,4.308375358581542969e+00
4.804224491119384766e+00,5.319581031799316406e+00,4.688916206359863281e+00
5.071485996246337891e+00,5.570409774780273438e+00,5.052365303039550781e+00
5.328736782073974609e+00,5.809441566467285156e+00,5.396995544433593750e+00
5.575865268707275391e+00,6.037214756011962891e+00,5.722014427185058594e+00
5.812891006469726562e+00,6.254281997680664062e+00,6.026680469512939453e+00
